headline,extracted_text,link,sources,category,timestamp,keywords
"Muhadjir Effendy Puji Media Center Kemenpora, Begini Kalimatnya",[''],https://www.jpnn.com/news/muhadjir-effendy-puji-media-center-kemenpora-begini-kalimatnya?page=all,JPNN,nasional,2023-03-17,"['Muhadjir', 'Effendy,Kemenpora,Zainudin', 'Amali,Menpora']"
"Berapa Jam Naik Pesawat dari Aceh-Papua? Jokowi Pernah Mencoba, Seperti Melintasi Benua",[''],https://www.jpnn.com/news/berapa-jam-naik-pesawat-dari-aceh-papua-jokowi-pernah-mencoba-seperti-melintasi-benua?page=all,JPNN,nasional,2023-03-17,"['Jokowi,Indonesia,Rabithah', 'Melayu-Banjar,Istanbul', 'Turki,London,Pancasila,Bhinneka', 'Tunggal', 'Ika']"
Srikandi Ganjar Ajak Anak Muda Kupang Lebih Kreatif dalam Berkarya,[''],https://www.jpnn.com/news/srikandi-ganjar-ajak-anak-muda-kupang-lebih-kreatif-dalam-berkarya?page=all,JPNN,nasional,2023-03-17,"['Srikandi', 'Ganjar,Sukarelawan', 'Ganjar,pelatihan,Anak', 'muda,Berkarya']"
"5 Teroris Ditangkap di Sulteng, Barang Buktinya Bikin Ngeri",[''],https://www.jpnn.com/news/5-teroris-ditangkap-di-sulteng-barang-buktinya-bikin-ngeri?page=all,JPNN,nasional,2023-03-17,"['teroris,Sulteng,Densus', '88,Polisi,Jemaah', 'Islamiyah']"
"Jokowi Bawa Prabowo Hadiri Acara Istigasah di Kalsel, Lihat Jemaah Rabithah Melayu-Banjar Itu",[''],https://www.jpnn.com/news/jokowi-bawa-prabowo-hadiri-acara-istigasah-di-kalsel-lihat-jemaah-rabithah-melayu-banjar-itu?page=all,JPNN,nasional,2023-03-17,"['Jokowi,Prabowo,Rabithah', 'Melayu-Banjar,Istigasah,doa', 'bersama']"
"Sentuh Barang Bekas Impor di Pekanbaru, Zulhas: Memegang saja Saya Bersin",[''],https://www.jpnn.com/news/sentuh-barang-bekas-impor-di-pekanbaru-zulhas-memegang-saja-saya-bersin?page=all,JPNN,nasional,2023-03-17,"['barang', 'bekas', 'impor,barang', 'bekas,Zulhas,Zulkifli', 'Hasan,Pekanbaru,Kemendag,Mendag']"
"Meninjau Inovasi Komando Teritorial di Kodam III/Siliwangi, Menhan Prabowo: Memecahkan Kesulitan Rakyat",[''],https://www.jpnn.com/news/meninjau-inovasi-komando-teritorial-di-kodam-iiisiliwangi-menhan-prabowo-memecahkan-kesulitan-rakyat?page=all,JPNN,nasional,2023-03-17,"['Menhan,Prabowo', 'Subianto,komando', 'teritorial,Kodam', 'Siliwangi,Inovasi']"
"Lihat Siapa Jenderal yang Turun dari Pesawat Setelah Jokowi, Agenda Besar Ini akan Dihadiri",[''],https://www.jpnn.com/news/lihat-siapa-jenderal-yang-turun-dari-pesawat-setelah-jokowi-agenda-besar-ini-akan-dihadiri?page=all,JPNN,nasional,2023-03-17,"['Jokowi,Kapolri,Rabithah', 'Melayu-Banjar,Istigasah,doa', 'bersama']"
Srikandi Ganjar NTT Gelar Kompetisi Basket Untuk Asah Bakat Anak Muda,[''],https://www.jpnn.com/news/srikandi-ganjar-ntt-gelar-kompetisi-basket-untuk-asah-bakat-anak-muda?page=all,JPNN,nasional,2023-03-17,"['Srikandi', 'Ganjar,Sukarelawan', 'Ganjar,kompetisi', 'basket,Anak', 'muda']"
"Prakiraan Cuaca Hari Ini Jumat, BMKG Imbau Warga di Jabodetabek Waspada",[''],https://www.jpnn.com/news/prakiraan-cuaca-hari-ini-jumat-bmkg-imbau-warga-di-jabodetabek-waspada?page=all,JPNN,nasional,2023-03-17,"['prakiraan', 'cuaca,BMKG,Cuaca,Hujan,Hujan', 'ringan,prakiraan', 'cuaca', 'Jakarta', 'hari', 'ini']"
